,AMR,Capacity,HM,PLC,Site
581,33122,40.0,04:54:15,CC-C8-1E,PNB_TVL_OHSR_01
585,33122,40.0,04:56:23,CC-C8-1E,PNB_TVL_OHSR_01
585,33122,40.0,04:56:23,CC-C8-1E,PNB_TVL_OHSR_01
589,33122,40.0,04:58:31,CC-C8-1E,PNB_TVL_OHSR_01
589,33122,40.0,04:58:31,CC-C8-1E,PNB_TVL_OHSR_01
594,33122,40.0,05:00:34,CC-C8-1E,PNB_TVL_OHSR_01
594,33122,40.0,05:00:34,CC-C8-1E,PNB_TVL_OHSR_01
598,33122,40.0,05:02:36,CC-C8-1E,PNB_TVL_OHSR_01
598,33122,40.0,05:02:36,CC-C8-1E,PNB_TVL_OHSR_01
601,33122,40.0,05:04:04,CC-C8-1E,PNB_TVL_OHSR_01
601,33122,40.0,05:04:04,CC-C8-1E,PNB_TVL_OHSR_01
605,33122,40.0,05:06:11,CC-C8-1E,PNB_TVL_OHSR_01
605,33122,40.0,05:06:11,CC-C8-1E,PNB_TVL_OHSR_01
609,33122,40.0,05:08:19,CC-C8-1E,PNB_TVL_OHSR_01
609,33122,40.0,05:08:19,CC-C8-1E,PNB_TVL_OHSR_01
613,33122,40.0,05:10:27,CC-C8-1E,PNB_TVL_OHSR_01
613,33122,40.0,05:10:27,CC-C8-1E,PNB_TVL_OHSR_01
618,33122,40.0,05:12:46,CC-C8-1E,PNB_TVL_OHSR_01
618,33122,40.0,05:12:46,CC-C8-1E,PNB_TVL_OHSR_01
622,33122,40.0,05:14:48,CC-C8-1E,PNB_TVL_OHSR_01
622,33122,40.0,05:14:48,CC-C8-1E,PNB_TVL_OHSR_01
625,33122,40.0,05:16:00,CC-C8-1E,PNB_TVL_OHSR_01
625,33122,40.0,05:16:00,CC-C8-1E,PNB_TVL_OHSR_01
629,33122,40.0,05:18:07,CC-C8-1E,PNB_TVL_OHSR_01
629,33122,40.0,05:18:07,CC-C8-1E,PNB_TVL_OHSR_01
633,33122,40.0,05:20:17,CC-C8-1E,PNB_TVL_OHSR_01
633,33122,40.0,05:20:17,CC-C8-1E,PNB_TVL_OHSR_01
637,33122,40.0,05:22:28,CC-C8-1E,PNB_TVL_OHSR_01
637,33122,40.0,05:22:28,CC-C8-1E,PNB_TVL_OHSR_01
642,33122,40.0,05:24:48,CC-C8-1E,PNB_TVL_OHSR_01
642,33122,40.0,05:24:48,CC-C8-1E,PNB_TVL_OHSR_01
646,33122,40.0,05:26:56,CC-C8-1E,PNB_TVL_OHSR_01
646,33122,40.0,05:26:56,CC-C8-1E,PNB_TVL_OHSR_01
648,33122,40.0,05:28:00,CC-C8-1E,PNB_TVL_OHSR_01
648,33122,40.0,05:28:00,CC-C8-1E,PNB_TVL_OHSR_01
652,33122,40.0,05:30:03,CC-C8-1E,PNB_TVL_OHSR_01
652,33122,40.0,05:30:03,CC-C8-1E,PNB_TVL_OHSR_01
656,33122,40.0,05:32:05,CC-C8-1E,PNB_TVL_OHSR_01
656,33122,40.0,05:32:05,CC-C8-1E,PNB_TVL_OHSR_01
660,33122,40.0,05:34:07,CC-C8-1E,PNB_TVL_OHSR_01
660,33122,40.0,05:34:07,CC-C8-1E,PNB_TVL_OHSR_01
665,33122,40.0,05:36:09,CC-C8-1E,PNB_TVL_OHSR_01
665,33122,40.0,05:36:09,CC-C8-1E,PNB_TVL_OHSR_01
669,33122,40.0,05:38:11,CC-C8-1E,PNB_TVL_OHSR_01
669,33122,40.0,05:38:11,CC-C8-1E,PNB_TVL_OHSR_01
673,33122,40.0,05:40:13,CC-C8-1E,PNB_TVL_OHSR_01
673,33122,40.0,05:40:13,CC-C8-1E,PNB_TVL_OHSR_01
676,33122,40.0,05:42:06,CC-C8-1E,PNB_TVL_OHSR_01
676,33122,40.0,05:42:06,CC-C8-1E,PNB_TVL_OHSR_01
680,33122,40.0,05:44:14,CC-C8-1E,PNB_TVL_OHSR_01
680,33122,40.0,05:44:14,CC-C8-1E,PNB_TVL_OHSR_01
684,33122,40.0,05:46:19,CC-C8-1E,PNB_TVL_OHSR_01
684,33122,40.0,05:46:19,CC-C8-1E,PNB_TVL_OHSR_01
689,33122,40.0,05:48:21,CC-C8-1E,PNB_TVL_OHSR_01
689,33122,40.0,05:48:21,CC-C8-1E,PNB_TVL_OHSR_01
693,33122,40.0,05:50:23,CC-C8-1E,PNB_TVL_OHSR_01
693,33122,40.0,05:50:23,CC-C8-1E,PNB_TVL_OHSR_01
697,33122,40.0,05:52:25,CC-C8-1E,PNB_TVL_OHSR_01
697,33122,40.0,05:52:25,CC-C8-1E,PNB_TVL_OHSR_01
700,33122,40.0,05:54:07,CC-C8-1E,PNB_TVL_OHSR_01
700,33122,40.0,05:54:07,CC-C8-1E,PNB_TVL_OHSR_01
704,33122,40.0,05:56:15,CC-C8-1E,PNB_TVL_OHSR_01
704,33122,40.0,05:56:15,CC-C8-1E,PNB_TVL_OHSR_01
708,33122,40.0,05:58:24,CC-C8-1E,PNB_TVL_OHSR_01
708,33122,40.0,05:58:24,CC-C8-1E,PNB_TVL_OHSR_01
713,33122,40.0,06:00:33,CC-C8-1E,PNB_TVL_OHSR_01
713,33122,40.0,06:00:33,CC-C8-1E,PNB_TVL_OHSR_01
717,33122,40.0,06:02:35,CC-C8-1E,PNB_TVL_OHSR_01
717,33122,40.0,06:02:35,CC-C8-1E,PNB_TVL_OHSR_01
720,33122,40.0,06:04:00,CC-C8-1E,PNB_TVL_OHSR_01
720,33122,40.0,06:04:00,CC-C8-1E,PNB_TVL_OHSR_01
724,33122,40.0,06:06:10,CC-C8-1E,PNB_TVL_OHSR_01
724,33122,40.0,06:06:10,CC-C8-1E,PNB_TVL_OHSR_01
728,33122,40.0,06:08:20,CC-C8-1E,PNB_TVL_OHSR_01
728,33122,40.0,06:08:20,CC-C8-1E,PNB_TVL_OHSR_01
732,33122,40.0,06:10:28,CC-C8-1E,PNB_TVL_OHSR_01
732,33122,40.0,06:10:28,CC-C8-1E,PNB_TVL_OHSR_01
737,33122,40.0,06:12:45,CC-C8-1E,PNB_TVL_OHSR_01
737,33122,40.0,06:12:45,CC-C8-1E,PNB_TVL_OHSR_01
741,33122,40.0,06:14:47,CC-C8-1E,PNB_TVL_OHSR_01
741,33122,40.0,06:14:47,CC-C8-1E,PNB_TVL_OHSR_01
744,33122,40.0,06:16:07,CC-C8-1E,PNB_TVL_OHSR_01
744,33122,40.0,06:16:07,CC-C8-1E,PNB_TVL_OHSR_01
748,33122,40.0,06:18:17,CC-C8-1E,PNB_TVL_OHSR_01
748,33122,40.0,06:18:17,CC-C8-1E,PNB_TVL_OHSR_01
752,33122,40.0,06:20:26,CC-C8-1E,PNB_TVL_OHSR_01
752,33122,40.0,06:20:26,CC-C8-1E,PNB_TVL_OHSR_01
756,33122,40.0,06:22:38,CC-C8-1E,PNB_TVL_OHSR_01
756,33122,40.0,06:22:38,CC-C8-1E,PNB_TVL_OHSR_01
761,33122,40.0,06:24:57,CC-C8-1E,PNB_TVL_OHSR_01
761,33122,40.0,06:24:57,CC-C8-1E,PNB_TVL_OHSR_01
764,33122,40.0,06:26:12,CC-C8-1E,PNB_TVL_OHSR_01
764,33122,40.0,06:26:12,CC-C8-1E,PNB_TVL_OHSR_01
767,33122,40.0,06:28:00,CC-C8-1E,PNB_TVL_OHSR_01
767,33122,40.0,06:28:00,CC-C8-1E,PNB_TVL_OHSR_01
771,33122,40.0,06:30:02,CC-C8-1E,PNB_TVL_OHSR_01
771,33122,40.0,06:30:02,CC-C8-1E,PNB_TVL_OHSR_01
775,33122,40.0,06:32:04,CC-C8-1E,PNB_TVL_OHSR_01
775,33122,40.0,06:32:04,CC-C8-1E,PNB_TVL_OHSR_01
779,33122,40.0,06:34:06,CC-C8-1E,PNB_TVL_OHSR_01
779,33122,40.0,06:34:06,CC-C8-1E,PNB_TVL_OHSR_01
784,33122,40.0,06:36:08,CC-C8-1E,PNB_TVL_OHSR_01
784,33122,40.0,06:36:08,CC-C8-1E,PNB_TVL_OHSR_01
787,33122,40.0,06:38:10,CC-C8-1E,PNB_TVL_OHSR_01
787,33122,40.0,06:38:10,CC-C8-1E,PNB_TVL_OHSR_01
791,33122,40.0,06:40:12,CC-C8-1E,PNB_TVL_OHSR_01
791,33122,40.0,06:40:12,CC-C8-1E,PNB_TVL_OHSR_01
795,33122,40.0,06:42:14,CC-C8-1E,PNB_TVL_OHSR_01
795,33122,40.0,06:42:14,CC-C8-1E,PNB_TVL_OHSR_01
799,33122,40.0,06:44:16,CC-C8-1E,PNB_TVL_OHSR_01
799,33122,40.0,06:44:16,CC-C8-1E,PNB_TVL_OHSR_01
803,33122,40.0,06:46:18,CC-C8-1E,PNB_TVL_OHSR_01
803,33122,40.0,06:46:18,CC-C8-1E,PNB_TVL_OHSR_01
808,33122,40.0,06:48:20,CC-C8-1E,PNB_TVL_OHSR_01
808,33122,40.0,06:48:20,CC-C8-1E,PNB_TVL_OHSR_01
811,33122,40.0,06:50:12,CC-C8-1E,PNB_TVL_OHSR_01
811,33122,40.0,06:50:12,CC-C8-1E,PNB_TVL_OHSR_01
815,33122,40.0,06:52:22,CC-C8-1E,PNB_TVL_OHSR_01
815,33122,40.0,06:52:22,CC-C8-1E,PNB_TVL_OHSR_01
819,33122,40.0,06:54:26,CC-C8-1E,PNB_TVL_OHSR_01
819,33122,40.0,06:54:26,CC-C8-1E,PNB_TVL_OHSR_01
823,33122,40.0,06:56:28,CC-C8-1E,PNB_TVL_OHSR_01
823,33122,40.0,06:56:28,CC-C8-1E,PNB_TVL_OHSR_01
827,33122,40.0,06:58:30,CC-C8-1E,PNB_TVL_OHSR_01
827,33122,40.0,06:58:30,CC-C8-1E,PNB_TVL_OHSR_01
830,33122,40.0,07:00:08,CC-C8-1E,PNB_TVL_OHSR_01
830,33122,40.0,07:00:08,CC-C8-1E,PNB_TVL_OHSR_01
832,33122,40.0,07:02:27,CC-C8-1E,PNB_TVL_OHSR_01
832,33122,40.0,07:02:27,CC-C8-1E,PNB_TVL_OHSR_01
836,33122,40.0,07:04:35,CC-C8-1E,PNB_TVL_OHSR_01
836,33122,40.0,07:04:35,CC-C8-1E,PNB_TVL_OHSR_01
840,33122,40.0,07:06:38,CC-C8-1E,PNB_TVL_OHSR_01
840,33122,40.0,07:06:38,CC-C8-1E,PNB_TVL_OHSR_01
844,33122,40.0,07:08:40,CC-C8-1E,PNB_TVL_OHSR_01
844,33122,40.0,07:08:40,CC-C8-1E,PNB_TVL_OHSR_01
848,33122,40.0,07:10:42,CC-C8-1E,PNB_TVL_OHSR_01
848,33122,40.0,07:10:42,CC-C8-1E,PNB_TVL_OHSR_01
852,33122,40.0,07:12:06,CC-C8-1E,PNB_TVL_OHSR_01
852,33122,40.0,07:12:06,CC-C8-1E,PNB_TVL_OHSR_01
856,33122,40.0,07:14:29,CC-C8-1E,PNB_TVL_OHSR_01
856,33122,40.0,07:14:29,CC-C8-1E,PNB_TVL_OHSR_01
860,33122,40.0,07:16:36,CC-C8-1E,PNB_TVL_OHSR_01
860,33122,40.0,07:16:36,CC-C8-1E,PNB_TVL_OHSR_01
864,33122,40.0,07:18:44,CC-C8-1E,PNB_TVL_OHSR_01
864,33122,40.0,07:18:44,CC-C8-1E,PNB_TVL_OHSR_01
868,33122,40.0,07:20:52,CC-C8-1E,PNB_TVL_OHSR_01
868,33122,40.0,07:20:52,CC-C8-1E,PNB_TVL_OHSR_01
872,33122,40.0,07:22:54,CC-C8-1E,PNB_TVL_OHSR_01
872,33122,40.0,07:22:54,CC-C8-1E,PNB_TVL_OHSR_01
876,33122,40.0,07:24:03,CC-C8-1E,PNB_TVL_OHSR_01
876,33122,40.0,07:24:03,CC-C8-1E,PNB_TVL_OHSR_01
880,33122,40.0,07:26:22,CC-C8-1E,PNB_TVL_OHSR_01
880,33122,40.0,07:26:22,CC-C8-1E,PNB_TVL_OHSR_01
884,33122,40.0,07:28:31,CC-C8-1E,PNB_TVL_OHSR_01
884,33122,40.0,07:28:31,CC-C8-1E,PNB_TVL_OHSR_01
887,33122,40.0,07:30:01,CC-C8-1E,PNB_TVL_OHSR_01
887,33122,40.0,07:30:01,CC-C8-1E,PNB_TVL_OHSR_01
891,33122,40.0,07:32:03,CC-C8-1E,PNB_TVL_OHSR_01
891,33122,40.0,07:32:03,CC-C8-1E,PNB_TVL_OHSR_01
895,33122,40.0,07:34:05,CC-C8-1E,PNB_TVL_OHSR_01
895,33122,40.0,07:34:05,CC-C8-1E,PNB_TVL_OHSR_01
900,33122,40.0,07:36:07,CC-C8-1E,PNB_TVL_OHSR_01
900,33122,40.0,07:36:07,CC-C8-1E,PNB_TVL_OHSR_01
903,33122,40.0,07:38:09,CC-C8-1E,PNB_TVL_OHSR_01
903,33122,40.0,07:38:09,CC-C8-1E,PNB_TVL_OHSR_01
907,33122,40.0,07:40:11,CC-C8-1E,PNB_TVL_OHSR_01
907,33122,40.0,07:40:11,CC-C8-1E,PNB_TVL_OHSR_01
911,33122,40.0,07:42:13,CC-C8-1E,PNB_TVL_OHSR_01
911,33122,40.0,07:42:13,CC-C8-1E,PNB_TVL_OHSR_01
915,33122,40.0,07:44:15,CC-C8-1E,PNB_TVL_OHSR_01
915,33122,40.0,07:44:15,CC-C8-1E,PNB_TVL_OHSR_01
919,33122,40.0,07:46:17,CC-C8-1E,PNB_TVL_OHSR_01
919,33122,40.0,07:46:17,CC-C8-1E,PNB_TVL_OHSR_01
924,33122,40.0,07:48:19,CC-C8-1E,PNB_TVL_OHSR_01
924,33122,40.0,07:48:19,CC-C8-1E,PNB_TVL_OHSR_01
927,33122,40.0,07:50:13,CC-C8-1E,PNB_TVL_OHSR_01
927,33122,40.0,07:50:13,CC-C8-1E,PNB_TVL_OHSR_01
931,33122,40.0,07:52:22,CC-C8-1E,PNB_TVL_OHSR_01
931,33122,40.0,07:52:22,CC-C8-1E,PNB_TVL_OHSR_01
935,33122,40.0,07:54:25,CC-C8-1E,PNB_TVL_OHSR_01
935,33122,40.0,07:54:25,CC-C8-1E,PNB_TVL_OHSR_01
939,33122,40.0,07:56:27,CC-C8-1E,PNB_TVL_OHSR_01
939,33122,40.0,07:56:27,CC-C8-1E,PNB_TVL_OHSR_01
943,33122,40.0,07:58:29,CC-C8-1E,PNB_TVL_OHSR_01
943,33122,40.0,07:58:29,CC-C8-1E,PNB_TVL_OHSR_01
948,33122,40.0,08:00:31,CC-C8-1E,PNB_TVL_OHSR_01
948,33122,40.0,08:00:31,CC-C8-1E,PNB_TVL_OHSR_01
951,33122,40.0,08:02:07,CC-C8-1E,PNB_TVL_OHSR_01
951,33122,40.0,08:02:07,CC-C8-1E,PNB_TVL_OHSR_01
955,33122,40.0,08:04:15,CC-C8-1E,PNB_TVL_OHSR_01
955,33122,40.0,08:04:15,CC-C8-1E,PNB_TVL_OHSR_01
959,33122,40.0,08:06:22,CC-C8-1E,PNB_TVL_OHSR_01
959,33122,40.0,08:06:22,CC-C8-1E,PNB_TVL_OHSR_01
963,33122,40.0,08:08:30,CC-C8-1E,PNB_TVL_OHSR_01
963,33122,40.0,08:08:30,CC-C8-1E,PNB_TVL_OHSR_01
967,33122,40.0,08:10:37,CC-C8-1E,PNB_TVL_OHSR_01
967,33122,40.0,08:10:37,CC-C8-1E,PNB_TVL_OHSR_01
972,33122,40.0,08:12:43,CC-C8-1E,PNB_TVL_OHSR_01
972,33122,40.0,08:12:43,CC-C8-1E,PNB_TVL_OHSR_01
975,33122,40.0,08:14:03,CC-C8-1E,PNB_TVL_OHSR_01
975,33122,40.0,08:14:03,CC-C8-1E,PNB_TVL_OHSR_01
979,33122,40.0,08:16:11,CC-C8-1E,PNB_TVL_OHSR_01
979,33122,40.0,08:16:11,CC-C8-1E,PNB_TVL_OHSR_01
983,33122,40.0,08:18:18,CC-C8-1E,PNB_TVL_OHSR_01
983,33122,40.0,08:18:18,CC-C8-1E,PNB_TVL_OHSR_01
987,33122,40.0,08:20:26,CC-C8-1E,PNB_TVL_OHSR_01
987,33122,40.0,08:20:26,CC-C8-1E,PNB_TVL_OHSR_01
991,33122,40.0,08:22:33,CC-C8-1E,PNB_TVL_OHSR_01
991,33122,40.0,08:22:33,CC-C8-1E,PNB_TVL_OHSR_01
996,33122,40.0,08:24:53,CC-C8-1E,PNB_TVL_OHSR_01
996,33122,40.0,08:24:53,CC-C8-1E,PNB_TVL_OHSR_01
1000,33122,40.0,08:26:57,CC-C8-1E,PNB_TVL_OHSR_01
1000,33122,40.0,08:26:57,CC-C8-1E,PNB_TVL_OHSR_01
1003,33122,40.0,08:28:05,CC-C8-1E,PNB_TVL_OHSR_01
1003,33122,40.0,08:28:05,CC-C8-1E,PNB_TVL_OHSR_01
1006,33122,40.0,08:30:00,CC-C8-1E,PNB_TVL_OHSR_01
1006,33122,40.0,08:30:00,CC-C8-1E,PNB_TVL_OHSR_01
1010,33122,40.0,08:32:02,CC-C8-1E,PNB_TVL_OHSR_01
1010,33122,40.0,08:32:02,CC-C8-1E,PNB_TVL_OHSR_01
1014,33122,40.0,08:34:04,CC-C8-1E,PNB_TVL_OHSR_01
1014,33122,40.0,08:34:04,CC-C8-1E,PNB_TVL_OHSR_01
1019,33122,40.0,08:36:06,CC-C8-1E,PNB_TVL_OHSR_01
1019,33122,40.0,08:36:06,CC-C8-1E,PNB_TVL_OHSR_01
1022,33122,40.0,08:38:05,CC-C8-1E,PNB_TVL_OHSR_01
1022,33122,40.0,08:38:05,CC-C8-1E,PNB_TVL_OHSR_01
1026,33122,40.0,08:40:10,CC-C8-1E,PNB_TVL_OHSR_01
1026,33122,40.0,08:40:10,CC-C8-1E,PNB_TVL_OHSR_01
1030,33122,40.0,08:42:12,CC-C8-1E,PNB_TVL_OHSR_01
1030,33122,40.0,08:42:12,CC-C8-1E,PNB_TVL_OHSR_01
1034,33122,40.0,08:44:14,CC-C8-1E,PNB_TVL_OHSR_01
1034,33122,40.0,08:44:14,CC-C8-1E,PNB_TVL_OHSR_01
1038,33122,40.0,08:46:16,CC-C8-1E,PNB_TVL_OHSR_01
1038,33122,40.0,08:46:16,CC-C8-1E,PNB_TVL_OHSR_01
1043,33122,40.0,08:48:18,CC-C8-1E,PNB_TVL_OHSR_01
1043,33122,40.0,08:48:18,CC-C8-1E,PNB_TVL_OHSR_01
1046,33122,40.0,08:50:01,CC-C8-1E,PNB_TVL_OHSR_01
1046,33122,40.0,08:50:01,CC-C8-1E,PNB_TVL_OHSR_01
1050,33122,40.0,08:52:08,CC-C8-1E,PNB_TVL_OHSR_01
1050,33122,40.0,08:52:08,CC-C8-1E,PNB_TVL_OHSR_01
1054,33122,40.0,08:54:16,CC-C8-1E,PNB_TVL_OHSR_01
1054,33122,40.0,08:54:16,CC-C8-1E,PNB_TVL_OHSR_01
1058,33122,40.0,08:56:24,CC-C8-1E,PNB_TVL_OHSR_01
1058,33122,40.0,08:56:24,CC-C8-1E,PNB_TVL_OHSR_01
1062,33122,40.0,08:58:28,CC-C8-1E,PNB_TVL_OHSR_01
1062,33122,40.0,08:58:28,CC-C8-1E,PNB_TVL_OHSR_01
1067,33122,40.0,09:00:30,CC-C8-1E,PNB_TVL_OHSR_01
1067,33122,40.0,09:00:30,CC-C8-1E,PNB_TVL_OHSR_01
1071,33122,40.0,09:02:32,CC-C8-1E,PNB_TVL_OHSR_01
1071,33122,40.0,09:02:32,CC-C8-1E,PNB_TVL_OHSR_01
1074,33122,40.0,09:04:01,CC-C8-1E,PNB_TVL_OHSR_01
1074,33122,40.0,09:04:01,CC-C8-1E,PNB_TVL_OHSR_01
1078,33122,40.0,09:06:09,CC-C8-1E,PNB_TVL_OHSR_01
1078,33122,40.0,09:06:09,CC-C8-1E,PNB_TVL_OHSR_01
1082,33122,40.0,09:08:17,CC-C8-1E,PNB_TVL_OHSR_01
1082,33122,40.0,09:08:17,CC-C8-1E,PNB_TVL_OHSR_01
1086,33122,40.0,09:10:27,CC-C8-1E,PNB_TVL_OHSR_01
1086,33122,40.0,09:10:27,CC-C8-1E,PNB_TVL_OHSR_01
1091,33122,40.0,09:12:42,CC-C8-1E,PNB_TVL_OHSR_01
1091,33122,40.0,09:12:42,CC-C8-1E,PNB_TVL_OHSR_01
1095,33122,40.0,09:14:44,CC-C8-1E,PNB_TVL_OHSR_01
1095,33122,40.0,09:14:44,CC-C8-1E,PNB_TVL_OHSR_01
1099,33122,40.0,09:16:46,CC-C8-1E,PNB_TVL_OHSR_01
1099,33122,40.0,09:16:46,CC-C8-1E,PNB_TVL_OHSR_01
1102,33122,40.0,09:18:05,CC-C8-1E,PNB_TVL_OHSR_01
1102,33122,40.0,09:18:05,CC-C8-1E,PNB_TVL_OHSR_01
1106,33122,40.0,09:20:12,CC-C8-1E,PNB_TVL_OHSR_01
1106,33122,40.0,09:20:12,CC-C8-1E,PNB_TVL_OHSR_01
1110,33122,40.0,09:22:19,CC-C8-1E,PNB_TVL_OHSR_01
1110,33122,40.0,09:22:19,CC-C8-1E,PNB_TVL_OHSR_01
1115,33122,40.0,09:24:38,CC-C8-1E,PNB_TVL_OHSR_01
1115,33122,40.0,09:24:38,CC-C8-1E,PNB_TVL_OHSR_01
1119,33122,40.0,09:26:46,CC-C8-1E,PNB_TVL_OHSR_01
1119,33122,40.0,09:26:46,CC-C8-1E,PNB_TVL_OHSR_01
1123,33122,40.0,09:28:54,CC-C8-1E,PNB_TVL_OHSR_01
1123,33122,40.0,09:28:54,CC-C8-1E,PNB_TVL_OHSR_01
1127,33122,40.0,09:31:00,CC-C8-1E,PNB_TVL_OHSR_01
1127,33122,40.0,09:31:00,CC-C8-1E,PNB_TVL_OHSR_01
1127,33122,40.0,09:31:00,CC-C8-1E,PNB_TVL_OHSR_01
1133,33122,40.0,09:34:03,CC-C8-1E,PNB_TVL_OHSR_01
1133,33122,40.0,09:34:03,CC-C8-1E,PNB_TVL_OHSR_01
1133,33122,40.0,09:34:03,CC-C8-1E,PNB_TVL_OHSR_01
1140,33122,40.0,09:37:06,CC-C8-1E,PNB_TVL_OHSR_01
1140,33122,40.0,09:37:06,CC-C8-1E,PNB_TVL_OHSR_01
1140,33122,40.0,09:37:06,CC-C8-1E,PNB_TVL_OHSR_01
1146,33122,40.0,09:40:09,CC-C8-1E,PNB_TVL_OHSR_01
1146,33122,40.0,09:40:09,CC-C8-1E,PNB_TVL_OHSR_01
1146,33122,40.0,09:40:09,CC-C8-1E,PNB_TVL_OHSR_01
1152,33122,40.0,09:43:12,CC-C8-1E,PNB_TVL_OHSR_01
1152,33122,40.0,09:43:12,CC-C8-1E,PNB_TVL_OHSR_01
